cycle_id,resident_id,machine_id,start_time,end_time,price
1159,14,169,2026-02-03 15:15:00,2026-02-03 16:00:00,2.0
1160,11,191,2026-02-03 17:45:00,2026-02-03 18:45:00,2.5
1161,60,121,2026-02-03 13:00:00,2026-02-03 14:15:00,2.5
1162,8,178,2026-02-03 10:15:00,2026-02-03 11:45:00,2.0
1163,88,149,2026-02-03 14:00:00,2026-02-03 15:30:00,2.0
1164,52,158,2026-02-03 14:15:00,2026-02-03 15:30:00,2.0
1165,57,161,2026-02-03 13:15:00,2026-02-03 14:15:00,2.5
1166,74,163,2026-02-03 08:45:00,2026-02-03 09:30:00,2.5
1167,37,133,2026-02-03 18:15:00,2026-02-03 18:45:00,2.5
1168,58,162,2026-02-03 18:30:00,2026-02-03 19:00:00,2.5
1169,77,136,2026-02-03 15:45:00,2026-02-03 16:30:00,2.0
1170,19,195,2026-02-03 11:00:00,2026-02-03 11:30:00,2.5
1171,86,171,2026-02-03 15:30:00,2026-02-03 17:00:00,2.5
1172,5,192,2026-02-03 20:45:00,2026-02-03 22:00:00,2.5
1173,71,120,2026-02-03 11:15:00,2026-02-03 11:45:00,2.0
1174,72,128,2026-02-03 10:45:00,2026-02-03 12:15:00,2.0
1175,20,118,2026-02-03 20:15:00,2026-02-03 20:45:00,2.0
1176,73,193,2026-02-03 08:45:00,2026-02-03 09:15:00,2.5
1177,85,165,2026-02-03 18:30:00,2026-02-03 19:15:00,2.5
1178,84,121,2026-02-03 08:00:00,2026-02-03 09:00:00,2.5
1179,21,125,2026-02-03 20:00:00,2026-02-03 21:30:00,2.5
1180,29,155,2026-02-03 09:45:00,2026-02-03 11:00:00,2.5
1181,12,198,2026-02-03 10:45:00,2026-02-03 11:45:00,2.0
1182,75,177,2026-02-03 06:30:00,2026-02-03 07:00:00,2.0
1183,82,181,2026-02-03 18:15:00,2026-02-03 19:15:00,2.5
1184,89,183,2026-02-03 13:30:00,2026-02-03 14:15:00,2.5
1185,32,142,2026-02-03 16:45:00,2026-02-03 17:15:00,2.5
1186,25,117,2026-02-03 16:30:00,2026-02-03 17:15:00,2.0
1187,92,163,2026-02-03 19:45:00,2026-02-03 20:45:00,2.5
1188,51,117,2026-02-03 10:30:00,2026-02-03 11:15:00,2.0
1189,66,171,2026-02-03 06:30:00,2026-02-03 07:45:00,2.5
1190,3,140,2026-02-03 18:45:00,2026-02-03 19:15:00,2.0
1191,97,169,2026-02-03 19:45:00,2026-02-03 21:00:00,2.0
1192,68,188,2026-02-03 18:00:00,2026-02-03 19:15:00,2.0
1193,30,151,2026-02-03 13:15:00,2026-02-03 14:45:00,2.5
1194,44,118,2026-02-03 15:00:00,2026-02-03 16:00:00,2.0
1195,94,112,2026-02-03 07:00:00,2026-02-03 08:00:00,2.5
1196,27,199,2026-02-03 12:00:00,2026-02-03 12:30:00,2.0
1197,15,179,2026-02-03 21:45:00,2026-02-03 22:15:00,2.0
1198,13,115,2026-02-03 17:45:00,2026-02-03 19:00:00,2.5
1199,16,135,2026-02-03 11:30:00,2026-02-03 12:30:00,2.5
1200,87,193,2026-02-04 21:00:00,2026-02-04 22:30:00,2.5
1201,79,166,2026-02-04 09:15:00,2026-02-04 09:45:00,2.0
1202,93,152,2026-02-04 11:30:00,2026-02-04 13:00:00,2.5
1203,33,196,2026-02-04 15:00:00,2026-02-04 16:00:00,2.0
1204,29,177,2026-02-04 08:00:00,2026-02-04 09:15:00,2.0
1205,11,124,2026-02-04 16:30:00,2026-02-04 17:30:00,2.5
1206,8,168,2026-02-04 14:00:00,2026-02-04 15:00:00,2.0
1207,16,195,2026-02-04 13:45:00,2026-02-04 14:15:00,2.5
1208,100,140,2026-02-04 18:45:00,2026-02-04 20:15:00,2.0
1209,3,127,2026-02-04 11:00:00,2026-02-04 12:15:00,2.0
1210,91,199,2026-02-04 06:00:00,2026-02-04 06:45:00,2.0
1211,73,177,2026-02-04 09:15:00,2026-02-04 10:30:00,2.0
1212,21,192,2026-02-04 16:30:00,2026-02-04 17:15:00,2.5
1213,53,122,2026-02-04 20:30:00,2026-02-04 21:30:00,2.5
1214,58,199,2026-02-04 17:15:00,2026-02-04 18:30:00,2.0
1215,70,188,2026-02-04 10:45:00,2026-02-04 12:15:00,2.0
1216,40,141,2026-02-04 14:00:00,2026-02-04 15:30:00,2.5
1217,83,112,2026-02-04 18:45:00,2026-02-04 19:30:00,2.5
1218,13,197,2026-02-04 14:45:00,2026-02-04 16:15:00,2.0
1219,57,135,2026-02-04 08:45:00,2026-02-04 10:15:00,2.5
1220,41,190,2026-02-04 16:15:00,2026-02-04 17:45:00,2.0
1221,6,156,2026-02-04 15:15:00,2026-02-04 16:30:00,2.0
1222,37,134,2026-02-04 08:45:00,2026-02-04 09:45:00,2.5
1223,26,171,2026-02-04 18:15:00,2026-02-04 18:45:00,2.5
1224,45,163,2026-02-04 21:45:00,2026-02-04 22:15:00,2.5
1225,55,198,2026-02-04 07:45:00,2026-02-04 08:15:00,2.0
1226,90,112,2026-02-04 12:30:00,2026-02-04 13:00:00,2.5
1227,19,145,2026-02-04 16:15:00,2026-02-04 17:45:00,2.5
1228,80,123,2026-02-04 16:15:00,2026-02-04 17:00:00,2.5
1229,78,186,2026-02-04 09:00:00,2026-02-04 10:15:00,2.0
1230,88,193,2026-02-04 13:00:00,2026-02-04 13:30:00,2.5
1231,77,152,2026-02-04 06:15:00,2026-02-04 07:00:00,2.5
1232,67,149,2026-02-05 08:15:00,2026-02-05 09:45:00,2.0
1233,72,190,2026-02-05 18:00:00,2026-02-05 19:30:00,2.0
1234,22,190,2026-02-05 11:30:00,2026-02-05 12:45:00,2.0
1235,36,126,2026-02-05 13:00:00,2026-02-05 14:00:00,2.0
1236,86,116,2026-02-05 06:45:00,2026-02-05 08:15:00,2.0
1237,56,103,2026-02-05 09:30:00,2026-02-05 11:00:00,2.5
1238,8,180,2026-02-05 12:30:00,2026-02-05 14:00:00,2.0
1239,49,166,2026-02-05 11:30:00,2026-02-05 12:15:00,2.0
1240,81,158,2026-02-05 19:30:00,2026-02-05 20:00:00,2.0
1241,17,111,2026-02-05 13:45:00,2026-02-05 14:15:00,2.5
1242,74,171,2026-02-05 21:15:00,2026-02-05 22:45:00,2.5
1243,40,172,2026-02-05 08:15:00,2026-02-05 09:45:00,2.5
1244,14,164,2026-02-05 13:45:00,2026-02-05 14:30:00,2.5
1245,62,146,2026-02-05 20:15:00,2026-02-05 20:45:00,2.0
1246,52,193,2026-02-05 21:00:00,2026-02-05 21:45:00,2.5
1247,63,110,2026-02-05 18:15:00,2026-02-05 19:30:00,2.0
1248,93,184,2026-02-05 18:15:00,2026-02-05 19:45:00,2.5
1249,12,186,2026-02-05 12:30:00,2026-02-05 13:00:00,2.0
1250,60,193,2026-02-05 21:15:00,2026-02-05 22:30:00,2.5
1251,97,148,2026-02-05 11:30:00,2026-02-05 13:00:00,2.0
1252,65,197,2026-02-05 14:00:00,2026-02-05 14:30:00,2.0
1253,30,191,2026-02-05 13:00:00,2026-02-05 13:45:00,2.5
1254,75,129,2026-02-05 08:00:00,2026-02-05 09:00:00,2.0
1255,6,192,2026-02-05 17:45:00,2026-02-05 19:15:00,2.5
1256,84,105,2026-02-05 15:30:00,2026-02-05 16:15:00,2.5
1257,25,136,2026-02-05 14:30:00,2026-02-05 15:15:00,2.0
1258,80,146,2026-02-05 07:00:00,2026-02-05 07:30:00,2.0
1259,78,127,2026-02-05 06:30:00,2026-02-05 07:15:00,2.0
1260,73,142,2026-02-05 09:00:00,2026-02-05 10:30:00,2.5
1261,57,167,2026-02-05 11:00:00,2026-02-05 11:45:00,2.0
1262,55,170,2026-02-05 10:15:00,2026-02-05 11:00:00,2.0
1263,89,182,2026-02-05 12:15:00,2026-02-05 13:30:00,2.5
1264,1,122,2026-02-05 10:45:00,2026-02-05 12:00:00,2.5
1265,99,165,2026-02-05 06:00:00,2026-02-05 07:00:00,2.5
1266,47,183,2026-02-06 16:00:00,2026-02-06 16:45:00,2.5
1267,44,116,2026-02-06 09:45:00,2026-02-06 11:15:00,2.0
1268,6,107,2026-02-06 19:30:00,2026-02-06 20:45:00,2.0
1269,8,199,2026-02-06 10:00:00,2026-02-06 10:45:00,2.0
1270,98,132,2026-02-06 15:30:00,2026-02-06 16:00:00,2.5
1271,70,169,2026-02-06 18:15:00,2026-02-06 18:45:00,2.0
1272,29,149,2026-02-06 06:45:00,2026-02-06 08:00:00,2.0
1273,51,118,2026-02-06 14:15:00,2026-02-06 14:45:00,2.0
1274,61,129,2026-02-06 18:15:00,2026-02-06 18:45:00,2.0
1275,96,115,2026-02-06 11:45:00,2026-02-06 12:30:00,2.5
1276,66,129,2026-02-06 20:00:00,2026-02-06 21:15:00,2.0
1277,76,182,2026-02-06 07:00:00,2026-02-06 07:30:00,2.5
1278,97,144,2026-02-06 12:45:00,2026-02-06 13:45:00,2.5
1279,27,114,2026-02-06 08:30:00,2026-02-06 09:15:00,2.5
1280,67,162,2026-02-06 15:45:00,2026-02-06 17:15:00,2.5
1281,38,182,2026-02-06 15:30:00,2026-02-06 16:45:00,2.5
1282,14,158,2026-02-06 21:00:00,2026-02-06 21:30:00,2.0
1283,73,177,2026-02-06 09:30:00,2026-02-06 10:00:00,2.0
1284,31,192,2026-02-06 09:00:00,2026-02-06 10:15:00,2.5
1285,17,198,2026-02-06 17:00:00,2026-02-06 18:30:00,2.0
1286,16,192,2026-02-07 10:00:00,2026-02-07 10:30:00,2.5
1287,49,126,2026-02-07 10:15:00,2026-02-07 11:45:00,2.0
1288,69,128,2026-02-07 06:30:00,2026-02-07 07:00:00,2.0
1289,17,118,2026-02-07 07:00:00,2026-02-07 07:45:00,2.0
1290,4,116,2026-02-07 18:30:00,2026-02-07 19:00:00,2.0
1291,99,126,2026-02-07 21:00:00,2026-02-07 21:30:00,2.0
1292,38,138,2026-02-07 07:00:00,2026-02-07 07:45:00,2.0
1293,14,138,2026-02-07 15:45:00,2026-02-07 16:30:00,2.0
1294,60,127,2026-02-07 14:45:00,2026-02-07 16:00:00,2.0
1295,23,174,2026-02-07 06:30:00,2026-02-07 08:00:00,2.5
1296,52,158,2026-02-07 11:15:00,2026-02-07 12:00:00,2.0
1297,1,139,2026-02-07 17:30:00,2026-02-07 18:30:00,2.0
1298,94,123,2026-02-07 21:30:00,2026-02-07 22:15:00,2.5
1299,84,189,2026-02-07 18:00:00,2026-02-07 18:30:00,2.0
1300,97,110,2026-02-07 10:30:00,2026-02-07 11:30:00,2.0
1301,53,109,2026-02-07 20:45:00,2026-02-07 21:30:00,2.0
1302,10,125,2026-02-07 18:15:00,2026-02-07 19:15:00,2.5
1303,27,158,2026-02-07 07:30:00,2026-02-07 08:30:00,2.0
1304,50,159,2026-02-07 11:30:00,2026-02-07 12:00:00,2.0
1305,40,119,2026-02-07 08:15:00,2026-02-07 08:45:00,2.0
1306,73,176,2026-02-07 10:30:00,2026-02-07 11:30:00,2.0
1307,48,194,2026-02-07 09:00:00,2026-02-07 09:30:00,2.5
1308,5,191,2026-02-07 17:30:00,2026-02-07 19:00:00,2.5
1309,28,182,2026-02-07 17:00:00,2026-02-07 17:30:00,2.5
1310,70,102,2026-02-07 10:00:00,2026-02-07 11:00:00,2.5
1311,98,122,2026-02-07 09:30:00,2026-02-07 10:15:00,2.5
1312,20,146,2026-02-07 18:30:00,2026-02-07 19:45:00,2.0
1313,19,195,2026-02-07 15:00:00,2026-02-07 16:00:00,2.5
1314,95,180,2026-02-07 15:00:00,2026-02-07 16:00:00,2.0
1315,15,102,2026-02-07 13:30:00,2026-02-07 14:15:00,2.5
1316,86,138,2026-02-07 20:30:00,2026-02-07 21:15:00,2.0
1317,66,129,2026-02-07 08:15:00,2026-02-07 08:45:00,2.0
1318,50,150,2026-02-08 18:45:00,2026-02-08 19:45:00,2.0
1319,91,196,2026-02-08 07:30:00,2026-02-08 08:45:00,2.0
1320,64,163,2026-02-08 10:15:00,2026-02-08 10:45:00,2.5
1321,63,174,2026-02-08 13:15:00,2026-02-08 13:45:00,2.5
1322,10,118,2026-02-08 12:45:00,2026-02-08 13:30:00,2.0
1323,75,169,2026-02-08 17:30:00,2026-02-08 18:30:00,2.0
1324,59,190,2026-02-08 07:00:00,2026-02-08 08:30:00,2.0
1325,84,114,2026-02-08 20:00:00,2026-02-08 20:30:00,2.5
1326,43,125,2026-02-08 10:00:00,2026-02-08 10:30:00,2.5
1327,24,181,2026-02-08 15:15:00,2026-02-08 16:45:00,2.5
1328,14,120,2026-02-08 19:30:00,2026-02-08 21:00:00,2.0
1329,49,156,2026-02-08 18:15:00,2026-02-08 18:45:00,2.0
1330,4,118,2026-02-08 14:00:00,2026-02-08 15:30:00,2.0
1331,58,154,2026-02-08 06:30:00,2026-02-08 07:30:00,2.5
1332,16,170,2026-02-08 08:45:00,2026-02-08 10:15:00,2.0
1333,96,134,2026-02-08 09:00:00,2026-02-08 10:15:00,2.5
1334,47,174,2026-02-08 15:45:00,2026-02-08 17:15:00,2.5
1335,8,111,2026-02-08 16:45:00,2026-02-08 17:30:00,2.5
1336,86,161,2026-02-08 18:15:00,2026-02-08 18:45:00,2.5
1337,68,180,2026-02-08 12:45:00,2026-02-08 13:45:00,2.0
1338,77,116,2026-02-08 13:15:00,2026-02-08 14:30:00,2.0
1339,42,135,2026-02-08 06:00:00,2026-02-08 06:45:00,2.5
1340,15,143,2026-02-08 09:45:00,2026-02-08 10:15:00,2.5
1341,36,132,2026-02-08 14:15:00,2026-02-08 15:15:00,2.5
1342,7,120,2026-02-08 14:15:00,2026-02-08 14:45:00,2.0
1343,22,192,2026-02-08 10:00:00,2026-02-08 11:00:00,2.5
1344,93,184,2026-02-08 11:30:00,2026-02-08 12:00:00,2.5
1345,54,155,2026-02-08 06:00:00,2026-02-08 07:30:00,2.5
1346,34,198,2026-02-08 20:30:00,2026-02-08 22:00:00,2.0
1347,72,126,2026-02-08 14:15:00,2026-02-08 15:00:00,2.0
1348,62,154,2026-02-08 12:15:00,2026-02-08 13:00:00,2.5
1349,55,131,2026-02-08 13:30:00,2026-02-08 15:00:00,2.5
1350,51,196,2026-02-08 06:15:00,2026-02-08 07:30:00,2.0
1351,12,158,2026-02-08 21:45:00,2026-02-08 23:15:00,2.0
1352,19,163,2026-02-08 11:30:00,2026-02-08 12:00:00,2.5
1353,68,128,2026-02-09 19:45:00,2026-02-09 20:15:00,2.0
1354,92,132,2026-02-09 19:15:00,2026-02-09 20:15:00,2.5
1355,16,188,2026-02-09 11:30:00,2026-02-09 12:15:00,2.0
1356,41,188,2026-02-09 10:45:00,2026-02-09 11:30:00,2.0
1357,87,140,2026-02-09 20:30:00,2026-02-09 21:30:00,2.0
1358,24,186,2026-02-09 11:45:00,2026-02-09 12:15:00,2.0
1359,7,118,2026-02-09 17:45:00,2026-02-09 18:15:00,2.0
1360,79,128,2026-02-09 13:45:00,2026-02-09 15:15:00,2.0
1361,88,134,2026-02-09 16:15:00,2026-02-09 17:00:00,2.5
1362,36,135,2026-02-09 09:00:00,2026-02-09 09:45:00,2.5
1363,27,128,2026-02-09 16:15:00,2026-02-09 17:00:00,2.0
1364,34,192,2026-02-09 13:45:00,2026-02-09 14:30:00,2.5
1365,6,153,2026-02-09 13:45:00,2026-02-09 14:45:00,2.5
1366,74,200,2026-02-09 10:00:00,2026-02-09 10:30:00,2.0
1367,40,198,2026-02-09 19:45:00,2026-02-09 20:30:00,2.0
1368,45,157,2026-02-09 10:15:00,2026-02-09 11:30:00,2.0
1369,70,139,2026-02-09 19:30:00,2026-02-09 20:45:00,2.0
1370,17,178,2026-02-09 10:15:00,2026-02-09 11:30:00,2.0
1371,75,182,2026-02-09 17:45:00,2026-02-09 18:15:00,2.5
1372,94,107,2026-02-09 11:45:00,2026-02-09 13:15:00,2.0
1373,1,167,2026-02-09 17:30:00,2026-02-09 18:15:00,2.0
1374,61,120,2026-02-09 08:45:00,2026-02-09 10:00:00,2.0
1375,62,111,2026-02-09 13:30:00,2026-02-09 15:00:00,2.5
1376,33,171,2026-02-09 19:15:00,2026-02-09 20:00:00,2.5
1377,89,119,2026-02-09 15:00:00,2026-02-09 16:00:00,2.0
1378,51,182,2026-02-09 14:45:00,2026-02-09 16:15:00,2.5
1379,78,125,2026-02-09 09:15:00,2026-02-09 10:30:00,2.5
1380,57,125,2026-02-09 08:30:00,2026-02-09 09:30:00,2.5
1381,65,174,2026-02-09 20:45:00,2026-02-09 21:45:00,2.5
1382,47,119,2026-02-09 20:45:00,2026-02-09 22:15:00,2.0
1383,46,178,2026-02-09 06:45:00,2026-02-09 07:30:00,2.0
1384,93,183,2026-02-09 19:15:00,2026-02-09 20:15:00,2.5
1385,5,182,2026-02-09 16:45:00,2026-02-09 17:30:00,2.5
1386,13,176,2026-02-09 11:15:00,2026-02-09 12:15:00,2.0
1387,69,140,2026-02-09 17:00:00,2026-02-09 18:00:00,2.0
1388,100,194,2026-02-09 07:00:00,2026-02-09 07:45:00,2.5
1389,42,193,2026-02-09 06:15:00,2026-02-09 07:00:00,2.5
1390,22,155,2026-02-09 13:00:00,2026-02-09 14:15:00,2.5
1391,99,197,2026-02-09 20:15:00,2026-02-09 21:30:00,2.0
1392,73,119,2026-02-09 21:30:00,2026-02-09 22:00:00,2.0
1393,56,133,2026-02-09 19:45:00,2026-02-09 21:15:00,2.5
1394,21,117,2026-02-09 19:45:00,2026-02-09 20:15:00,2.0
1395,25,142,2026-02-09 07:00:00,2026-02-09 08:00:00,2.5
1396,48,171,2026-02-09 20:00:00,2026-02-09 21:15:00,2.5
1397,52,125,2026-02-09 08:45:00,2026-02-09 09:30:00,2.5
1398,67,146,2026-02-09 11:30:00,2026-02-09 12:30:00,2.0
1399,76,196,2026-02-10 21:15:00,2026-02-10 22:15:00,2.0
1400,94,125,2026-02-10 18:30:00,2026-02-10 20:00:00,2.5
1401,3,131,2026-02-10 10:45:00,2026-02-10 11:30:00,2.5
1402,62,154,2026-02-10 10:00:00,2026-02-10 11:15:00,2.5
1403,5,143,2026-02-10 14:30:00,2026-02-10 15:30:00,2.5
1404,28,147,2026-02-10 12:30:00,2026-02-10 13:30:00,2.0
1405,59,162,2026-02-10 18:30:00,2026-02-10 20:00:00,2.5
1406,19,186,2026-02-10 19:45:00,2026-02-10 20:15:00,2.0
1407,51,152,2026-02-10 16:00:00,2026-02-10 16:30:00,2.5
1408,61,142,2026-02-10 17:45:00,2026-02-10 18:45:00,2.5
1409,90,108,2026-02-10 12:45:00,2026-02-10 13:30:00,2.0
1410,18,164,2026-02-10 16:15:00,2026-02-10 17:45:00,2.5
1411,45,120,2026-02-10 21:00:00,2026-02-10 22:00:00,2.0
1412,15,108,2026-02-10 11:15:00,2026-02-10 12:45:00,2.0
1413,73,193,2026-02-10 14:45:00,2026-02-10 15:30:00,2.5
1414,44,131,2026-02-10 17:45:00,2026-02-10 19:00:00,2.5
1415,89,117,2026-02-10 20:00:00,2026-02-10 20:45:00,2.0
1416,87,148,2026-02-10 17:45:00,2026-02-10 18:15:00,2.0
1417,41,118,2026-02-10 20:45:00,2026-02-10 21:30:00,2.0
1418,85,143,2026-02-10 09:30:00,2026-02-10 10:15:00,2.5
1419,71,154,2026-02-10 14:15:00,2026-02-10 15:45:00,2.5
1420,2,182,2026-02-10 21:45:00,2026-02-10 22:15:00,2.5
1421,2,107,2026-02-11 20:15:00,2026-02-11 20:45:00,2.0
1422,83,193,2026-02-11 19:30:00,2026-02-11 20:00:00,2.5
1423,52,171,2026-02-11 15:45:00,2026-02-11 16:45:00,2.5
1424,13,173,2026-02-11 17:30:00,2026-02-11 18:45:00,2.5
1425,24,200,2026-02-11 17:00:00,2026-02-11 18:30:00,2.0
1426,91,123,2026-02-11 08:15:00,2026-02-11 09:45:00,2.5
1427,4,139,2026-02-11 13:45:00,2026-02-11 14:15:00,2.0
1428,89,112,2026-02-11 07:30:00,2026-02-11 08:30:00,2.5
1429,14,131,2026-02-11 18:45:00,2026-02-11 20:15:00,2.5
1430,48,131,2026-02-11 07:30:00,2026-02-11 08:00:00,2.5
1431,55,175,2026-02-11 07:30:00,2026-02-11 08:45:00,2.5
1432,40,175,2026-02-11 18:15:00,2026-02-11 19:45:00,2.5
1433,43,116,2026-02-11 12:00:00,2026-02-11 13:30:00,2.0
1434,68,181,2026-02-11 10:45:00,2026-02-11 12:00:00,2.5
1435,1,119,2026-02-11 12:15:00,2026-02-11 13:45:00,2.0
1436,26,166,2026-02-11 14:15:00,2026-02-11 15:15:00,2.0
1437,82,188,2026-02-11 11:00:00,2026-02-11 11:45:00,2.0
1438,77,171,2026-02-11 14:30:00,2026-02-11 15:30:00,2.5
1439,28,170,2026-02-11 16:00:00,2026-02-11 17:00:00,2.0
1440,29,166,2026-02-11 08:45:00,2026-02-11 09:30:00,2.0
1441,42,170,2026-02-11 06:00:00,2026-02-11 07:30:00,2.0
1442,41,161,2026-02-11 17:15:00,2026-02-11 17:45:00,2.5
1443,16,125,2026-02-11 06:30:00,2026-02-11 07:00:00,2.5
1444,95,106,2026-02-11 07:15:00,2026-02-11 08:30:00,2.0
1445,15,111,2026-02-11 06:00:00,2026-02-11 07:30:00,2.5
1446,66,184,2026-02-11 06:45:00,2026-02-11 07:45:00,2.5
1447,72,182,2026-02-11 14:15:00,2026-02-11 15:15:00,2.5
1448,73,117,2026-02-11 12:15:00,2026-02-11 13:45:00,2.0
1449,47,136,2026-02-11 10:15:00,2026-02-11 11:45:00,2.0
1450,60,117,2026-02-11 11:00:00,2026-02-11 11:30:00,2.0
1451,19,102,2026-02-11 12:15:00,2026-02-11 13:45:00,2.5
1452,81,104,2026-02-11 09:15:00,2026-02-11 10:30:00,2.5
1453,21,121,2026-02-11 18:15:00,2026-02-11 19:45:00,2.5
1454,12,189,2026-02-11 15:30:00,2026-02-11 16:45:00,2.0
1455,79,133,2026-02-11 19:45:00,2026-02-11 21:00:00,2.5
1456,65,181,2026-02-11 10:15:00,2026-02-11 11:30:00,2.5
1457,6,129,2026-02-11 17:45:00,2026-02-11 18:45:00,2.0
1458,88,189,2026-02-11 08:00:00,2026-02-11 08:45:00,2.0
1459,11,179,2026-02-11 11:45:00,2026-02-11 12:30:00,2.0
1460,75,182,2026-02-11 11:15:00,2026-02-11 11:45:00,2.5
1461,32,191,2026-02-11 18:00:00,2026-02-11 19:30:00,2.5
1462,67,190,2026-02-11 18:30:00,2026-02-11 19:00:00,2.0
1463,36,178,2026-02-11 13:30:00,2026-02-11 14:30:00,2.0
1464,27,163,2026-02-11 06:15:00,2026-02-11 07:15:00,2.5
1465,53,148,2026-02-11 20:15:00,2026-02-11 21:30:00,2.0
1466,45,128,2026-02-11 17:00:00,2026-02-11 18:00:00,2.0
1467,18,117,2026-02-11 13:00:00,2026-02-11 14:30:00,2.0
1468,57,157,2026-02-11 12:45:00,2026-02-11 13:45:00,2.0
1469,35,157,2026-02-11 14:15:00,2026-02-11 15:00:00,2.0
1470,40,165,2026-02-12 06:30:00,2026-02-12 07:30:00,2.5
1471,47,135,2026-02-12 16:00:00,2026-02-12 17:30:00,2.5
1472,85,181,2026-02-12 15:15:00,2026-02-12 16:00:00,2.5
1473,59,128,2026-02-12 18:30:00,2026-02-12 19:30:00,2.0
1474,21,110,2026-02-12 16:15:00,2026-02-12 17:30:00,2.0
1475,49,147,2026-02-12 15:15:00,2026-02-12 16:00:00,2.0
1476,29,132,2026-02-12 15:30:00,2026-02-12 16:00:00,2.5
1477,95,156,2026-02-12 18:15:00,2026-02-12 19:00:00,2.0
1478,32,102,2026-02-12 06:15:00,2026-02-12 07:30:00,2.5
1479,81,191,2026-02-12 14:15:00,2026-02-12 15:00:00,2.5
1480,44,149,2026-02-12 06:00:00,2026-02-12 07:15:00,2.0
1481,99,153,2026-02-12 08:45:00,2026-02-12 10:00:00,2.5
1482,8,140,2026-02-12 18:45:00,2026-02-12 19:15:00,2.0
1483,17,122,2026-02-12 07:45:00,2026-02-12 08:30:00,2.5
1484,16,143,2026-02-12 12:00:00,2026-02-12 13:00:00,2.5
1485,14,148,2026-02-12 19:30:00,2026-02-12 21:00:00,2.0
1486,96,116,2026-02-12 06:30:00,2026-02-12 08:00:00,2.0
1487,73,183,2026-02-12 11:00:00,2026-02-12 12:30:00,2.5
1488,4,181,2026-02-12 21:15:00,2026-02-12 22:45:00,2.5
1489,35,133,2026-02-12 07:15:00,2026-02-12 08:30:00,2.5
1490,87,160,2026-02-12 07:30:00,2026-02-12 08:00:00,2.0
1491,19,174,2026-02-12 13:45:00,2026-02-12 15:00:00,2.5
1492,66,137,2026-02-12 09:00:00,2026-02-12 09:30:00,2.0
1493,93,177,2026-02-12 07:00:00,2026-02-12 08:00:00,2.0
1494,69,188,2026-02-12 07:45:00,2026-02-12 08:15:00,2.0
1495,1,158,2026-02-12 08:00:00,2026-02-12 09:15:00,2.0
1496,86,135,2026-02-12 14:30:00,2026-02-12 16:00:00,2.5
1497,5,110,2026-02-12 06:15:00,2026-02-12 07:45:00,2.0
1498,89,109,2026-02-12 17:30:00,2026-02-12 18:30:00,2.0
1499,45,200,2026-02-13 11:15:00,2026-02-13 11:45:00,2.0
1500,24,103,2026-02-13 14:15:00,2026-02-13 15:30:00,2.5
1501,7,174,2026-02-13 07:30:00,2026-02-13 08:15:00,2.5
1502,82,194,2026-02-13 11:15:00,2026-02-13 12:00:00,2.5
1503,12,102,2026-02-13 19:15:00,2026-02-13 20:00:00,2.5
1504,77,116,2026-02-13 17:00:00,2026-02-13 18:30:00,2.0
1505,52,172,2026-02-13 21:15:00,2026-02-13 22:45:00,2.5
1506,55,115,2026-02-13 10:45:00,2026-02-13 11:30:00,2.5
1507,38,146,2026-02-13 10:15:00,2026-02-13 11:15:00,2.0
1508,90,138,2026-02-13 16:30:00,2026-02-13 18:00:00,2.0
1509,19,143,2026-02-13 09:45:00,2026-02-13 11:15:00,2.5
1510,72,182,2026-02-13 14:15:00,2026-02-13 15:00:00,2.5
1511,32,198,2026-02-13 15:15:00,2026-02-13 15:45:00,2.0
1512,92,131,2026-02-13 15:30:00,2026-02-13 16:45:00,2.5
1513,98,161,2026-02-13 18:15:00,2026-02-13 19:30:00,2.5
1514,73,190,2026-02-13 20:45:00,2026-02-13 21:15:00,2.0
1515,99,119,2026-02-13 18:30:00,2026-02-13 19:00:00,2.0
1516,96,170,2026-02-13 20:00:00,2026-02-13 21:00:00,2.0
1517,35,180,2026-02-13 19:00:00,2026-02-13 20:00:00,2.0
1518,27,171,2026-02-13 15:45:00,2026-02-13 16:15:00,2.5
1519,3,119,2026-02-13 20:15:00,2026-02-13 21:00:00,2.0
1520,83,141,2026-02-13 09:30:00,2026-02-13 11:00:00,2.5
1521,88,189,2026-02-13 07:15:00,2026-02-13 07:45:00,2.0
1522,76,128,2026-02-13 18:30:00,2026-02-13 19:00:00,2.0
1523,30,177,2026-02-13 20:00:00,2026-02-13 20:45:00,2.0
1524,2,172,2026-02-13 16:00:00,2026-02-13 16:45:00,2.5
1525,44,196,2026-02-13 11:45:00,2026-02-13 12:30:00,2.0
1526,17,128,2026-02-13 10:00:00,2026-02-13 10:30:00,2.0
1527,11,174,2026-02-13 12:45:00,2026-02-13 13:45:00,2.5
1528,43,110,2026-02-13 20:30:00,2026-02-13 21:45:00,2.0
1529,95,145,2026-02-13 06:45:00,2026-02-13 07:45:00,2.5
1530,85,166,2026-02-13 16:00:00,2026-02-13 16:30:00,2.0
1531,80,167,2026-02-13 18:15:00,2026-02-13 19:30:00,2.0
1532,100,114,2026-02-13 07:00:00,2026-02-13 07:45:00,2.5
1533,53,142,2026-02-13 15:45:00,2026-02-13 16:30:00,2.5
1534,16,130,2026-02-13 14:30:00,2026-02-13 16:00:00,2.0
1535,5,119,2026-02-13 13:45:00,2026-02-13 14:45:00,2.0
