cycle_id,resident_id,machine_id,start_time,end_time,price,duration_min,hour,day_of_week
2355,58,102,2026-03-09 06:45:00,2026-03-09 08:15:00,2.5,90.0,6,Monday
2356,32,137,2026-03-09 15:45:00,2026-03-09 16:15:00,2.0,30.0,15,Monday
2357,59,138,2026-03-09 08:45:00,2026-03-09 10:00:00,2.0,75.0,8,Monday
2358,5,151,2026-03-09 10:30:00,2026-03-09 11:15:00,2.5,45.0,10,Monday
2359,16,157,2026-03-09 14:15:00,2026-03-09 15:45:00,2.0,90.0,14,Monday
2360,22,159,2026-03-09 11:45:00,2026-03-09 13:00:00,2.0,75.0,11,Monday
2361,99,200,2026-03-09 07:15:00,2026-03-09 08:30:00,2.0,75.0,7,Monday
2362,77,172,2026-03-09 18:15:00,2026-03-09 19:00:00,2.5,45.0,18,Monday
2363,10,109,2026-03-09 19:00:00,2026-03-09 20:30:00,2.0,90.0,19,Monday
2364,78,150,2026-03-09 20:45:00,2026-03-09 21:30:00,2.0,45.0,20,Monday
2365,94,143,2026-03-09 18:30:00,2026-03-09 20:00:00,2.5,90.0,18,Monday
2366,36,147,2026-03-09 20:30:00,2026-03-09 21:30:00,2.0,60.0,20,Monday
2367,51,109,2026-03-09 10:00:00,2026-03-09 11:00:00,2.0,60.0,10,Monday
2368,31,192,2026-03-09 09:00:00,2026-03-09 10:15:00,2.5,75.0,9,Monday
2369,24,136,2026-03-09 09:45:00,2026-03-09 10:30:00,2.0,45.0,9,Monday
2370,47,189,2026-03-09 08:45:00,2026-03-09 09:30:00,2.0,45.0,8,Monday
2371,13,108,2026-03-09 13:45:00,2026-03-09 15:00:00,2.0,75.0,13,Monday
2372,74,115,2026-03-09 12:15:00,2026-03-09 12:45:00,2.5,30.0,12,Monday
2373,50,186,2026-03-09 11:15:00,2026-03-09 12:30:00,2.0,75.0,11,Monday
2374,8,182,2026-03-09 13:15:00,2026-03-09 14:45:00,2.5,90.0,13,Monday
2375,44,116,2026-03-09 10:15:00,2026-03-09 11:30:00,2.0,75.0,10,Monday
2376,91,192,2026-03-09 14:00:00,2026-03-09 15:00:00,2.5,60.0,14,Monday
2377,42,131,2026-03-09 14:45:00,2026-03-09 15:45:00,2.5,60.0,14,Monday
2378,2,165,2026-03-09 07:00:00,2026-03-09 07:30:00,2.5,30.0,7,Monday
2379,14,172,2026-03-09 14:45:00,2026-03-09 15:30:00,2.5,45.0,14,Monday
2380,33,128,2026-03-09 11:15:00,2026-03-09 11:45:00,2.0,30.0,11,Monday
2381,99,132,2026-03-10 07:15:00,2026-03-10 08:00:00,2.5,45.0,7,Tuesday
2382,35,165,2026-03-10 15:00:00,2026-03-10 16:15:00,2.5,75.0,15,Tuesday
2383,20,174,2026-03-10 15:30:00,2026-03-10 16:15:00,2.5,45.0,15,Tuesday
2384,38,161,2026-03-10 17:30:00,2026-03-10 18:00:00,2.5,30.0,17,Tuesday
2385,46,133,2026-03-10 09:30:00,2026-03-10 10:00:00,2.5,30.0,9,Tuesday
2386,90,116,2026-03-10 10:15:00,2026-03-10 11:30:00,2.0,75.0,10,Tuesday
2387,57,123,2026-03-10 16:15:00,2026-03-10 16:45:00,2.5,30.0,16,Tuesday
2388,29,157,2026-03-10 08:00:00,2026-03-10 09:00:00,2.0,60.0,8,Tuesday
2389,85,152,2026-03-10 08:00:00,2026-03-10 09:30:00,2.5,90.0,8,Tuesday
2390,31,113,2026-03-10 19:30:00,2026-03-10 20:45:00,2.5,75.0,19,Tuesday
2391,68,197,2026-03-10 15:45:00,2026-03-10 17:15:00,2.0,90.0,15,Tuesday
2392,75,183,2026-03-10 11:45:00,2026-03-10 13:00:00,2.5,75.0,11,Tuesday
2393,11,141,2026-03-10 10:00:00,2026-03-10 10:45:00,2.5,45.0,10,Tuesday
2394,76,174,2026-03-10 15:45:00,2026-03-10 17:15:00,2.5,90.0,15,Tuesday
2395,15,180,2026-03-10 06:00:00,2026-03-10 06:45:00,2.0,45.0,6,Tuesday
2396,21,153,2026-03-10 18:15:00,2026-03-10 19:15:00,2.5,60.0,18,Tuesday
2397,98,153,2026-03-10 10:00:00,2026-03-10 11:30:00,2.5,90.0,10,Tuesday
2398,33,153,2026-03-10 14:45:00,2026-03-10 16:15:00,2.5,90.0,14,Tuesday
2399,36,149,2026-03-10 08:45:00,2026-03-10 09:15:00,2.0,30.0,8,Tuesday
2400,30,165,2026-03-10 10:00:00,2026-03-10 10:45:00,2.5,45.0,10,Tuesday
2401,70,102,2026-03-10 16:45:00,2026-03-10 17:15:00,2.5,30.0,16,Tuesday
2402,61,105,2026-03-10 10:30:00,2026-03-10 11:45:00,2.5,75.0,10,Tuesday
2403,53,199,2026-03-10 19:45:00,2026-03-10 21:15:00,2.0,90.0,19,Tuesday
2404,100,116,2026-03-10 09:00:00,2026-03-10 10:15:00,2.0,75.0,9,Tuesday
2405,5,142,2026-03-10 19:30:00,2026-03-10 20:15:00,2.5,45.0,19,Tuesday
2406,16,164,2026-03-10 18:30:00,2026-03-10 19:00:00,2.5,30.0,18,Tuesday
2407,64,175,2026-03-10 16:00:00,2026-03-10 16:45:00,2.5,45.0,16,Tuesday
2408,54,146,2026-03-10 14:45:00,2026-03-10 15:45:00,2.0,60.0,14,Tuesday
2409,1,121,2026-03-10 15:15:00,2026-03-10 16:45:00,2.5,90.0,15,Tuesday
2410,3,163,2026-03-10 14:00:00,2026-03-10 15:30:00,2.5,90.0,14,Tuesday
2411,47,140,2026-03-10 16:00:00,2026-03-10 17:30:00,2.0,90.0,16,Tuesday
2412,33,117,2026-03-11 15:45:00,2026-03-11 16:15:00,2.0,30.0,15,Wednesday
2413,29,182,2026-03-11 08:15:00,2026-03-11 09:45:00,2.5,90.0,8,Wednesday
2414,61,196,2026-03-11 19:45:00,2026-03-11 20:30:00,2.0,45.0,19,Wednesday
2415,88,158,2026-03-11 07:45:00,2026-03-11 08:15:00,2.0,30.0,7,Wednesday
2416,85,107,2026-03-11 17:15:00,2026-03-11 18:00:00,2.0,45.0,17,Wednesday
2417,63,169,2026-03-11 10:30:00,2026-03-11 11:30:00,2.0,60.0,10,Wednesday
2418,57,144,2026-03-11 08:15:00,2026-03-11 09:30:00,2.5,75.0,8,Wednesday
2419,23,118,2026-03-11 18:30:00,2026-03-11 19:45:00,2.0,75.0,18,Wednesday
2420,50,138,2026-03-11 21:45:00,2026-03-11 22:45:00,2.0,60.0,21,Wednesday
2421,97,144,2026-03-11 08:30:00,2026-03-11 09:45:00,2.5,75.0,8,Wednesday
2422,42,197,2026-03-11 07:00:00,2026-03-11 07:45:00,2.0,45.0,7,Wednesday
2423,49,161,2026-03-11 18:15:00,2026-03-11 19:00:00,2.5,45.0,18,Wednesday
2424,17,130,2026-03-11 08:15:00,2026-03-11 09:30:00,2.0,75.0,8,Wednesday
2425,98,133,2026-03-11 14:00:00,2026-03-11 14:45:00,2.5,45.0,14,Wednesday
2426,13,182,2026-03-11 08:30:00,2026-03-11 09:00:00,2.5,30.0,8,Wednesday
2427,86,119,2026-03-11 13:30:00,2026-03-11 14:00:00,2.0,30.0,13,Wednesday
2428,36,142,2026-03-11 12:45:00,2026-03-11 14:00:00,2.5,75.0,12,Wednesday
2429,87,104,2026-03-11 11:45:00,2026-03-11 13:15:00,2.5,90.0,11,Wednesday
2430,78,141,2026-03-11 17:30:00,2026-03-11 19:00:00,2.5,90.0,17,Wednesday
2431,75,161,2026-03-11 16:30:00,2026-03-11 17:30:00,2.5,60.0,16,Wednesday
2432,24,113,2026-03-11 19:45:00,2026-03-11 20:15:00,2.5,30.0,19,Wednesday
2433,58,182,2026-03-11 08:45:00,2026-03-11 10:00:00,2.5,75.0,8,Wednesday
2434,27,182,2026-03-11 15:30:00,2026-03-11 16:45:00,2.5,75.0,15,Wednesday
2435,43,150,2026-03-11 17:15:00,2026-03-11 18:00:00,2.0,45.0,17,Wednesday
2436,40,130,2026-03-11 19:15:00,2026-03-11 20:30:00,2.0,75.0,19,Wednesday
2437,2,177,2026-03-11 09:00:00,2026-03-11 09:45:00,2.0,45.0,9,Wednesday
2438,28,135,2026-03-11 12:15:00,2026-03-11 12:45:00,2.5,30.0,12,Wednesday
2439,68,199,2026-03-11 08:45:00,2026-03-11 10:15:00,2.0,90.0,8,Wednesday
2440,56,184,2026-03-11 12:30:00,2026-03-11 13:30:00,2.5,60.0,12,Wednesday
2441,77,175,2026-03-12 20:15:00,2026-03-12 21:15:00,2.5,60.0,20,Thursday
2442,40,187,2026-03-12 08:15:00,2026-03-12 09:15:00,2.0,60.0,8,Thursday
2443,47,118,2026-03-12 14:30:00,2026-03-12 15:45:00,2.0,75.0,14,Thursday
2444,41,158,2026-03-12 18:15:00,2026-03-12 19:00:00,2.0,45.0,18,Thursday
2445,91,179,2026-03-12 12:15:00,2026-03-12 13:45:00,2.0,90.0,12,Thursday
2446,64,129,2026-03-12 21:45:00,2026-03-12 22:30:00,2.0,45.0,21,Thursday
2447,73,113,2026-03-12 20:30:00,2026-03-12 21:15:00,2.5,45.0,20,Thursday
2448,65,187,2026-03-12 20:45:00,2026-03-12 22:00:00,2.0,75.0,20,Thursday
2449,46,167,2026-03-12 10:00:00,2026-03-12 10:45:00,2.0,45.0,10,Thursday
2450,13,168,2026-03-12 06:30:00,2026-03-12 07:00:00,2.0,30.0,6,Thursday
2451,81,197,2026-03-12 11:30:00,2026-03-12 12:30:00,2.0,60.0,11,Thursday
2452,84,144,2026-03-12 20:00:00,2026-03-12 21:00:00,2.5,60.0,20,Thursday
2453,16,126,2026-03-12 17:45:00,2026-03-12 19:15:00,2.0,90.0,17,Thursday
2454,70,192,2026-03-12 19:15:00,2026-03-12 20:30:00,2.5,75.0,19,Thursday
2455,3,184,2026-03-12 17:30:00,2026-03-12 18:30:00,2.5,60.0,17,Thursday
2456,37,142,2026-03-12 09:45:00,2026-03-12 11:15:00,2.5,90.0,9,Thursday
2457,23,134,2026-03-12 12:00:00,2026-03-12 12:30:00,2.5,30.0,12,Thursday
2458,100,137,2026-03-12 06:15:00,2026-03-12 06:45:00,2.0,30.0,6,Thursday
2459,57,118,2026-03-12 18:00:00,2026-03-12 18:30:00,2.0,30.0,18,Thursday
2460,33,105,2026-03-12 07:45:00,2026-03-12 08:30:00,2.5,45.0,7,Thursday
2461,80,174,2026-03-12 19:45:00,2026-03-12 20:15:00,2.5,30.0,19,Thursday
2462,56,123,2026-03-12 13:00:00,2026-03-12 13:45:00,2.5,45.0,13,Thursday
2463,8,124,2026-03-12 06:30:00,2026-03-12 07:00:00,2.5,30.0,6,Thursday
2464,48,192,2026-03-12 11:00:00,2026-03-12 12:30:00,2.5,90.0,11,Thursday
2465,44,115,2026-03-12 07:15:00,2026-03-12 07:45:00,2.5,30.0,7,Thursday
2466,39,153,2026-03-12 10:30:00,2026-03-12 11:15:00,2.5,45.0,10,Thursday
2467,68,191,2026-03-12 06:45:00,2026-03-12 08:15:00,2.5,90.0,6,Thursday
2468,29,168,2026-03-12 17:30:00,2026-03-12 18:15:00,2.0,45.0,17,Thursday
2469,74,190,2026-03-12 07:15:00,2026-03-12 08:30:00,2.0,75.0,7,Thursday
2470,26,134,2026-03-12 09:30:00,2026-03-12 10:00:00,2.5,30.0,9,Thursday
2471,27,171,2026-03-12 19:00:00,2026-03-12 20:00:00,2.5,60.0,19,Thursday
2472,71,163,2026-03-12 17:30:00,2026-03-12 19:00:00,2.5,90.0,17,Thursday
2473,4,179,2026-03-12 19:45:00,2026-03-12 20:15:00,2.0,30.0,19,Thursday
2474,78,187,2026-03-12 11:45:00,2026-03-12 13:15:00,2.0,90.0,11,Thursday
2475,61,103,2026-03-12 07:30:00,2026-03-12 08:45:00,2.5,75.0,7,Thursday
2476,12,123,2026-03-12 13:00:00,2026-03-12 14:30:00,2.5,90.0,13,Thursday
2477,21,107,2026-03-12 14:45:00,2026-03-12 16:15:00,2.0,90.0,14,Thursday
2478,90,114,2026-03-12 19:30:00,2026-03-12 20:30:00,2.5,60.0,19,Thursday
2479,97,115,2026-03-12 08:45:00,2026-03-12 10:00:00,2.5,75.0,8,Thursday
2480,86,108,2026-03-12 10:15:00,2026-03-12 11:15:00,2.0,60.0,10,Thursday
2481,14,163,2026-03-12 09:15:00,2026-03-12 10:30:00,2.5,75.0,9,Thursday
2482,54,124,2026-03-12 11:30:00,2026-03-12 12:00:00,2.5,30.0,11,Thursday
2483,93,131,2026-03-12 11:30:00,2026-03-12 13:00:00,2.5,90.0,11,Thursday
2484,72,167,2026-03-12 16:30:00,2026-03-12 17:45:00,2.0,75.0,16,Thursday
2485,95,174,2026-03-12 07:00:00,2026-03-12 08:00:00,2.5,60.0,7,Thursday
2486,24,110,2026-03-12 06:45:00,2026-03-12 07:45:00,2.0,60.0,6,Thursday
2487,51,169,2026-03-12 17:00:00,2026-03-12 18:15:00,2.0,75.0,17,Thursday
2488,19,113,2026-03-12 13:45:00,2026-03-12 14:15:00,2.5,30.0,13,Thursday
2489,40,162,2026-03-13 17:30:00,2026-03-13 18:45:00,2.5,75.0,17,Friday
2490,24,137,2026-03-13 13:00:00,2026-03-13 14:15:00,2.0,75.0,13,Friday
2491,8,170,2026-03-13 20:45:00,2026-03-13 22:15:00,2.0,90.0,20,Friday
2492,18,175,2026-03-13 10:15:00,2026-03-13 11:00:00,2.5,45.0,10,Friday
2493,64,184,2026-03-13 17:00:00,2026-03-13 18:30:00,2.5,90.0,17,Friday
2494,25,130,2026-03-13 06:15:00,2026-03-13 07:00:00,2.0,45.0,6,Friday
2495,91,146,2026-03-13 10:30:00,2026-03-13 11:30:00,2.0,60.0,10,Friday
2496,28,156,2026-03-13 14:00:00,2026-03-13 15:15:00,2.0,75.0,14,Friday
2497,88,116,2026-03-13 11:00:00,2026-03-13 12:15:00,2.0,75.0,11,Friday
2498,45,120,2026-03-13 07:15:00,2026-03-13 08:45:00,2.0,90.0,7,Friday
2499,57,164,2026-03-13 12:00:00,2026-03-13 13:00:00,2.5,60.0,12,Friday
2500,54,117,2026-03-13 21:00:00,2026-03-13 21:45:00,2.0,45.0,21,Friday
2501,67,140,2026-03-13 19:30:00,2026-03-13 20:30:00,2.0,60.0,19,Friday
2502,9,117,2026-03-13 18:15:00,2026-03-13 19:00:00,2.0,45.0,18,Friday
2503,13,190,2026-03-13 12:15:00,2026-03-13 13:30:00,2.0,75.0,12,Friday
2504,77,172,2026-03-13 12:15:00,2026-03-13 13:00:00,2.5,45.0,12,Friday
2505,52,145,2026-03-13 13:30:00,2026-03-13 15:00:00,2.5,90.0,13,Friday
2506,80,123,2026-03-13 20:45:00,2026-03-13 21:30:00,2.5,45.0,20,Friday
2507,68,191,2026-03-13 06:00:00,2026-03-13 07:30:00,2.5,90.0,6,Friday
2508,33,159,2026-03-13 18:30:00,2026-03-13 19:30:00,2.0,60.0,18,Friday
2509,35,195,2026-03-13 21:30:00,2026-03-13 22:15:00,2.5,45.0,21,Friday
2510,12,199,2026-03-13 11:30:00,2026-03-13 13:00:00,2.0,90.0,11,Friday
2511,39,109,2026-03-13 17:45:00,2026-03-13 18:45:00,2.0,60.0,17,Friday
2512,1,192,2026-03-13 16:00:00,2026-03-13 17:30:00,2.5,90.0,16,Friday
2513,27,138,2026-03-13 16:00:00,2026-03-13 17:30:00,2.0,90.0,16,Friday
2514,26,191,2026-03-13 19:15:00,2026-03-13 19:45:00,2.5,30.0,19,Friday
2515,38,175,2026-03-13 20:00:00,2026-03-13 21:30:00,2.5,90.0,20,Friday
2516,66,181,2026-03-13 13:30:00,2026-03-13 15:00:00,2.5,90.0,13,Friday
2517,85,101,2026-03-13 14:45:00,2026-03-13 15:45:00,2.5,60.0,14,Friday
2518,72,108,2026-03-13 10:15:00,2026-03-13 11:15:00,2.0,60.0,10,Friday
2519,17,108,2026-03-13 06:30:00,2026-03-13 07:45:00,2.0,75.0,6,Friday
2520,59,159,2026-03-13 12:15:00,2026-03-13 13:30:00,2.0,75.0,12,Friday
2521,14,155,2026-03-13 17:30:00,2026-03-13 19:00:00,2.5,90.0,17,Friday
2522,95,178,2026-03-13 10:15:00,2026-03-13 11:45:00,2.0,90.0,10,Friday
2523,71,116,2026-03-13 17:30:00,2026-03-13 18:30:00,2.0,60.0,17,Friday
2524,74,137,2026-03-14 06:15:00,2026-03-14 06:45:00,2.0,30.0,6,Saturday
2525,83,104,2026-03-14 21:30:00,2026-03-14 22:30:00,2.5,60.0,21,Saturday
2526,30,191,2026-03-14 13:45:00,2026-03-14 15:00:00,2.5,75.0,13,Saturday
2527,5,187,2026-03-14 20:30:00,2026-03-14 21:15:00,2.0,45.0,20,Saturday
2528,75,182,2026-03-14 09:30:00,2026-03-14 10:30:00,2.5,60.0,9,Saturday
2529,13,122,2026-03-14 08:30:00,2026-03-14 09:30:00,2.5,60.0,8,Saturday
2530,19,147,2026-03-14 11:00:00,2026-03-14 11:30:00,2.0,30.0,11,Saturday
2531,56,126,2026-03-14 13:15:00,2026-03-14 14:00:00,2.0,45.0,13,Saturday
2532,24,142,2026-03-14 10:15:00,2026-03-14 11:30:00,2.5,75.0,10,Saturday
2533,59,112,2026-03-14 09:00:00,2026-03-14 10:00:00,2.5,60.0,9,Saturday
2534,63,129,2026-03-14 17:45:00,2026-03-14 18:30:00,2.0,45.0,17,Saturday
2535,11,144,2026-03-14 07:15:00,2026-03-14 08:15:00,2.5,60.0,7,Saturday
2536,78,117,2026-03-14 15:15:00,2026-03-14 16:15:00,2.0,60.0,15,Saturday
2537,29,158,2026-03-14 10:00:00,2026-03-14 11:30:00,2.0,90.0,10,Saturday
2538,12,200,2026-03-14 14:45:00,2026-03-14 15:30:00,2.0,45.0,14,Saturday
2539,57,119,2026-03-14 10:45:00,2026-03-14 11:30:00,2.0,45.0,10,Saturday
2540,10,195,2026-03-14 18:00:00,2026-03-14 19:15:00,2.5,75.0,18,Saturday
2541,89,187,2026-03-14 20:15:00,2026-03-14 21:15:00,2.0,60.0,20,Saturday
2542,81,187,2026-03-14 09:00:00,2026-03-14 10:30:00,2.0,90.0,9,Saturday
2543,87,140,2026-03-14 14:30:00,2026-03-14 15:15:00,2.0,45.0,14,Saturday
2544,72,141,2026-03-14 11:30:00,2026-03-14 12:45:00,2.5,75.0,11,Saturday
2545,45,115,2026-03-14 10:15:00,2026-03-14 11:45:00,2.5,90.0,10,Saturday
2546,33,173,2026-03-14 12:00:00,2026-03-14 13:15:00,2.5,75.0,12,Saturday
2547,91,110,2026-03-14 19:15:00,2026-03-14 20:30:00,2.0,75.0,19,Saturday
2548,69,124,2026-03-14 19:00:00,2026-03-14 19:30:00,2.5,30.0,19,Saturday
2549,95,117,2026-03-14 18:45:00,2026-03-14 19:45:00,2.0,60.0,18,Saturday
2550,1,107,2026-03-14 14:30:00,2026-03-14 15:30:00,2.0,60.0,14,Saturday
2551,44,112,2026-03-14 10:30:00,2026-03-14 12:00:00,2.5,90.0,10,Saturday
2552,6,110,2026-03-14 06:15:00,2026-03-14 07:15:00,2.0,60.0,6,Saturday
2553,92,152,2026-03-14 11:15:00,2026-03-14 12:45:00,2.5,90.0,11,Saturday
2554,55,140,2026-03-14 06:00:00,2026-03-14 07:15:00,2.0,75.0,6,Saturday
2555,71,168,2026-03-14 18:00:00,2026-03-14 19:15:00,2.0,75.0,18,Saturday
2556,38,147,2026-03-15 11:15:00,2026-03-15 12:00:00,2.0,45.0,11,Sunday
2557,35,146,2026-03-15 11:00:00,2026-03-15 11:45:00,2.0,45.0,11,Sunday
2558,27,139,2026-03-15 12:30:00,2026-03-15 13:15:00,2.0,45.0,12,Sunday
2559,55,166,2026-03-15 11:30:00,2026-03-15 12:30:00,2.0,60.0,11,Sunday
2560,19,129,2026-03-15 09:15:00,2026-03-15 10:30:00,2.0,75.0,9,Sunday
2561,30,167,2026-03-15 12:30:00,2026-03-15 13:45:00,2.0,75.0,12,Sunday
2562,98,129,2026-03-15 12:00:00,2026-03-15 12:30:00,2.0,30.0,12,Sunday
2563,8,200,2026-03-15 12:00:00,2026-03-15 12:45:00,2.0,45.0,12,Sunday
2564,46,150,2026-03-15 06:15:00,2026-03-15 07:00:00,2.0,45.0,6,Sunday
2565,56,162,2026-03-15 13:30:00,2026-03-15 14:00:00,2.5,30.0,13,Sunday
2566,1,181,2026-03-15 17:15:00,2026-03-15 18:30:00,2.5,75.0,17,Sunday
2567,26,170,2026-03-15 13:00:00,2026-03-15 13:45:00,2.0,45.0,13,Sunday
2568,22,196,2026-03-15 08:15:00,2026-03-15 09:00:00,2.0,45.0,8,Sunday
2569,59,104,2026-03-15 17:15:00,2026-03-15 18:30:00,2.5,75.0,17,Sunday
2570,12,124,2026-03-15 13:30:00,2026-03-15 14:15:00,2.5,45.0,13,Sunday
2571,54,125,2026-03-15 09:30:00,2026-03-15 10:15:00,2.5,45.0,9,Sunday
2572,76,158,2026-03-15 20:45:00,2026-03-15 21:15:00,2.0,30.0,20,Sunday
2573,75,150,2026-03-15 14:45:00,2026-03-15 16:15:00,2.0,90.0,14,Sunday
2574,47,183,2026-03-15 09:15:00,2026-03-15 10:00:00,2.5,45.0,9,Sunday
2575,18,155,2026-03-15 12:00:00,2026-03-15 13:30:00,2.5,90.0,12,Sunday
2576,60,114,2026-03-15 21:30:00,2026-03-15 22:00:00,2.5,30.0,21,Sunday
2577,36,115,2026-03-15 10:15:00,2026-03-15 11:45:00,2.5,90.0,10,Sunday
2578,91,184,2026-03-15 13:45:00,2026-03-15 15:15:00,2.5,90.0,13,Sunday
2579,77,157,2026-03-15 14:30:00,2026-03-15 16:00:00,2.0,90.0,14,Sunday
2580,2,158,2026-03-15 20:15:00,2026-03-15 21:30:00,2.0,75.0,20,Sunday
2581,69,143,2026-03-15 18:15:00,2026-03-15 19:15:00,2.5,60.0,18,Sunday
2582,4,101,2026-03-15 17:30:00,2026-03-15 19:00:00,2.5,90.0,17,Sunday
2583,80,146,2026-03-15 15:30:00,2026-03-15 16:00:00,2.0,30.0,15,Sunday
2584,45,183,2026-03-15 12:45:00,2026-03-15 13:45:00,2.5,60.0,12,Sunday
2585,21,130,2026-03-15 08:15:00,2026-03-15 08:45:00,2.0,30.0,8,Sunday
2586,95,129,2026-03-15 07:15:00,2026-03-15 08:30:00,2.0,75.0,7,Sunday
2587,92,114,2026-03-15 08:45:00,2026-03-15 09:30:00,2.5,45.0,8,Sunday
2588,96,130,2026-03-15 15:30:00,2026-03-15 17:00:00,2.0,90.0,15,Sunday
2589,42,135,2026-03-15 07:30:00,2026-03-15 08:45:00,2.5,75.0,7,Sunday
2590,58,114,2026-03-15 20:00:00,2026-03-15 21:15:00,2.5,75.0,20,Sunday
2591,40,191,2026-03-15 13:45:00,2026-03-15 15:15:00,2.5,90.0,13,Sunday
2592,43,153,2026-03-15 18:15:00,2026-03-15 18:45:00,2.5,30.0,18,Sunday
2593,7,169,2026-03-15 09:45:00,2026-03-15 11:00:00,2.0,75.0,9,Sunday
2594,51,175,2026-03-15 07:15:00,2026-03-15 07:45:00,2.5,30.0,7,Sunday
2595,49,130,2026-03-15 20:15:00,2026-03-15 21:45:00,2.0,90.0,20,Sunday
2596,15,116,2026-03-15 20:45:00,2026-03-15 21:15:00,2.0,30.0,20,Sunday
2597,99,134,2026-03-15 16:00:00,2026-03-15 17:15:00,2.5,75.0,16,Sunday
2598,53,127,2026-03-15 14:00:00,2026-03-15 15:00:00,2.0,60.0,14,Sunday
2599,93,186,2026-03-15 20:30:00,2026-03-15 22:00:00,2.0,90.0,20,Sunday
2600,11,199,2026-03-15 11:45:00,2026-03-15 12:30:00,2.0,45.0,11,Sunday
2601,6,162,2026-03-15 14:45:00,2026-03-15 15:45:00,2.5,60.0,14,Sunday
2602,16,186,2026-03-15 13:30:00,2026-03-15 14:15:00,2.0,45.0,13,Sunday
2603,67,187,2026-03-16 16:30:00,2026-03-16 18:00:00,2.0,90.0,16,Monday
2604,47,144,2026-03-16 08:00:00,2026-03-16 08:45:00,2.5,45.0,8,Monday
2605,71,187,2026-03-16 20:15:00,2026-03-16 21:00:00,2.0,45.0,20,Monday
2606,97,113,2026-03-16 17:45:00,2026-03-16 18:30:00,2.5,45.0,17,Monday
2607,69,156,2026-03-16 12:00:00,2026-03-16 12:45:00,2.0,45.0,12,Monday
2608,34,134,2026-03-16 09:30:00,2026-03-16 10:00:00,2.5,30.0,9,Monday
2609,68,128,2026-03-16 19:15:00,2026-03-16 20:15:00,2.0,60.0,19,Monday
2610,76,157,2026-03-16 18:00:00,2026-03-16 18:30:00,2.0,30.0,18,Monday
2611,35,155,2026-03-16 07:15:00,2026-03-16 08:45:00,2.5,90.0,7,Monday
2612,11,193,2026-03-16 10:45:00,2026-03-16 12:00:00,2.5,75.0,10,Monday
2613,5,126,2026-03-16 15:00:00,2026-03-16 16:15:00,2.0,75.0,15,Monday
2614,42,167,2026-03-16 09:15:00,2026-03-16 10:30:00,2.0,75.0,9,Monday
2615,54,118,2026-03-16 10:30:00,2026-03-16 12:00:00,2.0,90.0,10,Monday
2616,61,127,2026-03-16 20:30:00,2026-03-16 21:15:00,2.0,45.0,20,Monday
2617,55,101,2026-03-16 11:30:00,2026-03-16 12:15:00,2.5,45.0,11,Monday
2618,7,184,2026-03-16 20:00:00,2026-03-16 21:30:00,2.5,90.0,20,Monday
2619,20,185,2026-03-16 07:00:00,2026-03-16 08:00:00,2.5,60.0,7,Monday
2620,12,104,2026-03-16 18:15:00,2026-03-16 19:30:00,2.5,75.0,18,Monday
2621,6,129,2026-03-16 14:45:00,2026-03-16 16:15:00,2.0,90.0,14,Monday
2622,9,163,2026-03-16 16:45:00,2026-03-16 17:45:00,2.5,60.0,16,Monday
2623,85,149,2026-03-16 06:15:00,2026-03-16 07:15:00,2.0,60.0,6,Monday
2624,95,152,2026-03-16 06:45:00,2026-03-16 07:15:00,2.5,30.0,6,Monday
2625,78,121,2026-03-16 11:30:00,2026-03-16 12:15:00,2.5,45.0,11,Monday
2626,30,148,2026-03-16 12:45:00,2026-03-16 13:15:00,2.0,30.0,12,Monday
2627,43,168,2026-03-16 17:00:00,2026-03-16 18:15:00,2.0,75.0,17,Monday
2628,99,165,2026-03-16 06:30:00,2026-03-16 07:00:00,2.5,30.0,6,Monday
2629,23,165,2026-03-16 21:15:00,2026-03-16 22:00:00,2.5,45.0,21,Monday
2630,22,109,2026-03-16 09:00:00,2026-03-16 10:00:00,2.0,60.0,9,Monday
2631,37,143,2026-03-16 08:45:00,2026-03-16 09:15:00,2.5,30.0,8,Monday
2632,73,180,2026-03-16 08:00:00,2026-03-16 08:45:00,2.0,45.0,8,Monday
2633,88,127,2026-03-16 20:45:00,2026-03-16 21:15:00,2.0,30.0,20,Monday
2634,59,169,2026-03-16 21:30:00,2026-03-16 22:15:00,2.0,45.0,21,Monday
2635,93,134,2026-03-16 21:30:00,2026-03-16 22:15:00,2.5,45.0,21,Monday
2636,72,105,2026-03-16 09:45:00,2026-03-16 11:15:00,2.5,90.0,9,Monday
2637,49,126,2026-03-16 11:45:00,2026-03-16 13:15:00,2.0,90.0,11,Monday
2638,13,109,2026-03-16 06:45:00,2026-03-16 08:00:00,2.0,75.0,6,Monday
2639,14,157,2026-03-16 10:45:00,2026-03-16 12:00:00,2.0,75.0,10,Monday
2640,3,133,2026-03-16 09:45:00,2026-03-16 11:00:00,2.5,75.0,9,Monday
2641,51,173,2026-03-16 18:00:00,2026-03-16 18:30:00,2.5,30.0,18,Monday
2642,66,200,2026-03-16 19:30:00,2026-03-16 20:30:00,2.0,60.0,19,Monday
2643,79,167,2026-03-16 06:45:00,2026-03-16 07:45:00,2.0,60.0,6,Monday
2644,26,102,2026-03-16 15:00:00,2026-03-16 16:15:00,2.5,75.0,15,Monday
2645,96,120,2026-03-17 21:30:00,2026-03-17 22:00:00,2.0,30.0,21,Tuesday
